Symbol,Yahoo_Symbol,Company_Name,Sector,Industry,Last_Updated,Market_Cap,Last_Close,Avg_Volume,ADV,History_Days,Missing_Close,Exchange,Country,Currency,Asset_Class,Metadata_Source,Market_Cap_Category,Liquidity_Category
JAMNAAUTO,JAMNAAUTO.NS,Jamna Auto Industries Limited,Consumer Cyclical,Auto Parts,2026-06-20,47434684852.77599,119.91000366210938,2216822.275221953,265819167.14011005,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
NETWORK18,NETWORK18.NS,Network18 Media & Investments Limited,Communication Services,Entertainment,2026-06-20,47276769072.36047,31.1299991607666,4103648.445520581,127746572.66513686,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
RENUKA,RENUKA.NS,Shree Renuka Sugars Limited,Consumer Defensive,Confectioners,2026-06-20,47252474584.50882,22.31999969482422,12281126.69410815,274114744.06459147,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
PILANIINVS,PILANIINVS.NS,Pilani Investment and Industries Corporation Limited,Financial Services,Asset Management,2026-06-20,47154496137.45117,4294.39990234375,8204.299919159257,35232544.77163635,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
BANSALWIRE,BANSALWIRE.NS,BANSAL WIRE INDUSTRIES L,Basic Materials,Steel,2026-06-20,46825886198.7417,301.3500061035156,252469.72327044024,76081752.64850007,477,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
BLISSGVS,BLISSGVS.NS,Bliss GVS Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-20,46705831138.0,440.6499938964844,943540.0815173528,415770931.16170985,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
SUBROS,SUBROS.NS,Subros Limited,Consumer Cyclical,Auto Parts,2026-06-20,46669657142.66968,718.5,131141.95395799677,94225493.91882068,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
KMEW,KMEW.NS,Knowledge Marine & Engineering Works Limited,Industrials,Marine Shipping,2026-06-20,46614913956.0,1916.0999755859373,121795.89124668436,233373104.2442394,377,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
AGIIL,AGIIL.NS,AGI Infra Limited,Real Estate,Real Estate - Development,2026-06-20,46261534061.72351,372.75,1006817.1680672268,375291099.3970589,476,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
NORTHARC,NORTHARC.NS,Northern Arc Capital Limited,Financial Services,Credit Services,2026-06-20,46169410243.96857,289.8999938964844,1084960.9344262294,314530168.2680879,427,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
INDIGOPNTS,INDIGOPNTS.NS,Indigo Paints Limited,Basic Materials,Specialty Chemicals,2026-06-20,46097598751.75659,989.5999755859376,111649.80468119452,110488643.98668478,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
ORCHPHARMA,ORCHPHARMA.NS,Orchid Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-20,46073236220.2594,920.75,73881.23486682809,68026147.00363196,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
GULFOILLUB,GULFOILLUB.NS,Gulf Oil Lubricants India Limited,Basic Materials,Specialty Chemicals,2026-06-20,46055551218.59436,935.2000122070312,105796.90476190476,98941266.62479946,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
MHRIL,MHRIL.NS,Mahindra Holidays & Resorts India Limited,Consumer Cyclical,Resorts & Casinos,2026-06-20,46036758975.71616,231.75,346933.6876513317,80401882.11319612,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
GUJALKALI,GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,Basic Materials,Chemicals,2026-06-20,46019252724.09375,627.1500244140625,511062.63731825526,320512945.47125894,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
MAPMYINDIA,MAPMYINDIA.NS,C. E. Info Systems Limited,Technology,Software - Infrastructure,2026-06-20,45988334160.33008,839.3499755859375,209204.84552845528,175596081.98676875,1107,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
DATAMATICS,DATAMATICS.NS,Datamatics Global Services Limited,Technology,Information Technology Services,2026-06-20,45689238697.0,777.9500122070312,292628.2348668281,227650138.8867709,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
SYMPHONY,SYMPHONY.NS,Symphony Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2026-06-20,45625279836.54785,669.6500244140625,107168.47054075867,71765368.91403678,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
JUSTDIAL,JUSTDIAL.NS,Just Dial Limited,Communication Services,Internet Content & Information,2026-06-20,45513991551.19238,535.9000244140625,545988.5052461663,292595253.291218,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
DEEDEV,DEEDEV.NS,DEE DEVELOPMENT ENG LTD,Industrials,Metal Fabrication,2026-06-20,45485237536.89978,656.7000122070312,1001695.4303278688,657813401.324039,488,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
RESPONIND,RESPONIND.NS,Responsive Industries Limited,Basic Materials,Specialty Chemicals,2026-06-20,45184814898.04541,172.64999389648438,261898.04446240905,45216695.77793612,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
FCL,FCL.NS,Fineotex Chemical Limited,Basic Materials,Specialty Chemicals,2026-06-20,45089476269.50989,38.93000030517578,7640156.381759483,297431290.2734874,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
SWARAJENG,SWARAJENG.NS,Swaraj Engines Limited,Consumer Cyclical,Auto Parts,2026-06-20,45068081312.77588,3693.800048828125,17836.02991107518,65882728.1564294,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
KSCL,KSCL.NS,Kaveri Seed Company Limited,Basic Materials,Agricultural Inputs,2026-06-20,44951693951.35748,879.4000244140625,180741.8505654281,158944387.79988033,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
WEBELSOLAR,WEBELSOLAR.NS,Websol Energy System Limited,Technology,Solar,2026-06-20,44944600956.94206,103.69000244140624,3759624.9620661824,389835521.4954143,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
REFEX,REFEX.NS,Refex Industries Limited,Energy,Thermal Coal,2026-06-20,44934791494.940186,311.20001220703125,971161.8513731826,302225580.0023375,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
SHARDAMOTR,SHARDAMOTR.NS,Sharda Motor Industries Limited,Consumer Cyclical,Auto Parts,2026-06-20,44743590839.956055,778.5,55376.10420032311,43110297.11995154,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
MANINFRA,MANINFRA.NS,Man Infraconstruction Limited,Industrials,Engineering & Construction,2026-06-20,44601111275.12531,110.88999938964844,1168907.7673667206,129620181.60985096,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
VIPIND,VIPIND.NS,V.I.P. Industries Limited,Consumer Cyclical,Footwear & Accessories,2026-06-20,44433815694.76868,313.6000061035156,671726.3877221325,210653399.28955325,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
RALLIS,RALLIS.NS,Rallis India Limited,Basic Materials,Agricultural Inputs,2026-06-20,44130823783.36731,228.2100067138672,788040.9669087974,179838834.34905905,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
ELECTCAST,ELECTCAST.NS,Electrosteel Castings Limited,Industrials,Building Products & Equipment,2026-06-20,43928195527.22028,71.55999755859375,2433853.270379338,174166534.08632085,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
VSTIND,VSTIND.NS,VST Industries Limited,Consumer Defensive,Tobacco,2026-06-20,43911807940.0,259.1499938964844,258844.8046811945,67079629.55326825,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
SANDHAR,SANDHAR.NS,Sandhar Technologies Limited,Consumer Cyclical,Auto Parts,2026-06-20,43863785637.0,724.75,151235.74092009684,109608103.23184018,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
AVANTEL,AVANTEL.NS,Avantel Limited,Technology,Communication Equipment,2026-06-20,43496865334.11484,165.58999633789062,1954223.5323275863,323599867.5615447,464,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
JUNIPER,JUNIPER.NS,Juniper Hotels Limited,Consumer Cyclical,Lodging,2026-06-20,43276713688.0,195.6300048828125,284954.1519434629,55745582.136077344,566,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
PDSL,PDSL.NS,PDS Limited,Industrials,Specialty Business Services,2026-06-20,43222947028.269165,305.8999938964844,119035.47495961229,36412951.06361051,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
VADILALIND,VADILALIND.NS,Vadilal Industries Limited,Consumer Defensive,Packaged Foods,2026-06-20,43155011835.06348,6032.0,23530.321746160065,141934900.77283752,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
GREAVESCOT,GREAVESCOT.NS,Greaves Cotton Limited,Industrials,Specialty Industrial Machinery,2026-06-20,42956243007.77728,185.1100006103516,2812605.123486683,520641336.1252978,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
AURIONPRO,AURIONPRO.NS,Aurionpro Solutions Limited,Technology,Software - Application,2026-06-20,42856742659.993286,777.9000244140625,137109.00887812753,106657101.35368332,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
GOODLUCK,GOODLUCK.NS,Goodluck India Limited,Basic Materials,Steel,2026-06-20,42807876552.58704,1312.300048828125,185845.91518578352,243885603.5728113,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
TEXRAIL,TEXRAIL.NS,Texmaco Rail & Engineering Limited,Industrials,Railroads,2026-06-20,42435976101.25214,105.12000274658205,3179354.165456013,334213718.60509306,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
LXCHEM,LXCHEM.NS,Laxmi Organic Industries Limited,Basic Materials,Specialty Chemicals,2026-06-20,42413369751.0,153.85000610351562,1296453.807102502,199459426.135646,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
IONEXCHANG,IONEXCHANG.NS,Ion Exchange (India) Limited,Industrials,Pollution & Treatment Controls,2026-06-20,42183583167.19208,345.3500061035156,306329.3537158984,105790844.17547151,1063,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
GUJTHEM,GUJTHEM.NS,Gujarat Themis Biosyn Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-20,41902081565.6759,387.3999938964844,211770.078125,82039726.97308302,320,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
AGI,AGI.NS,AGI Greenpac Limited,Consumer Cyclical,Packaging & Containers,2026-06-20,41571301371.78705,644.8499755859375,276131.3901453958,178063320.19376948,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
NRBBEARING,NRBBEARING.NS,NRB Bearings Limited,Consumer Cyclical,Auto Parts,2026-06-20,41478027853.13721,426.7999877929688,336624.95638126007,143671527.27433044,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
KRISHANA,KRISHANA.NS,Krishana Phoschem Limited,Basic Materials,Agricultural Inputs,2026-06-20,41436858274.731445,673.0999755859375,99278.03634894991,66824043.842698,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
SHOPERSTOP,SHOPERSTOP.NS,Shoppers Stop Limited,Consumer Cyclical,Department Stores,2026-06-20,41252730523.74811,374.0499877929688,182789.594834544,68372445.71654288,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
SUNTECK,SUNTECK.NS,Sunteck Realty Limited,Real Estate,Real Estate - Development,2026-06-20,41115767000.0,284.0,601213.9297820823,170744756.05811137,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
ADVENZYMES,ADVENZYMES.NS,Advanced Enzyme Technologies Limited,Basic Materials,Specialty Chemicals,2026-06-20,40955276862.5,370.1000061035156,286393.403551251,105994200.4023246,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
UNIVCABLES,UNIVCABLES.NS,Universal Cables Limited,Industrials,Electrical Equipment & Parts,2026-06-20,40524205008.0,1179.4000244140625,88545.34382566586,104430380.66974188,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
MOSCHIP,MOSCHIP.NS,MOSCHIP TECHNOLOGIES LTD,Technology,Semiconductor Equipment & Materials,2026-06-20,40375898225.21393,209.1000061035156,2539541.502994012,531018143.7761792,334,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
EMIL,EMIL.NS,Electronics Mart India Limited,Consumer Cyclical,Specialty Retail,2026-06-20,40340907108.61998,104.9800033569336,1498034.9513274336,157263714.2191578,904,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
SBCL,SBCL.NS,Shivalik Bimetal Controls Limited,Industrials,Metal Fabrication,2026-06-20,40334461543.17627,692.0,162224.6086248983,112259429.16842964,1229,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
VRLLOG,VRLLOG.NS,VRL Logistics Limited,Industrials,Trucking,2026-06-20,40139291821.634674,229.7700042724609,407298.457996769,93584968.43408436,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
MSTCLTD,MSTCLTD.NS,MSTC Limited,Industrials,Conglomerates,2026-06-20,40057600000.0,569.5999755859375,499448.3898305085,284485790.6538934,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
SEAMECLTD,SEAMECLTD.NS,Seamec Limited,Industrials,Marine Shipping,2026-06-20,39822277418.60156,1561.4000244140625,53488.48666127728,83516924.3787896,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
WHEELS,WHEELS.NS,Wheels India Limited,Consumer Cyclical,Auto Parts,2026-06-20,39779386240.69092,1631.4000244140625,56157.20661824052,91614868.24802314,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
VISHNU,VISHNU.NS,Vishnu Chemicals Limited,Basic Materials,Specialty Chemicals,2026-06-20,39628508512.519775,590.75,146058.47215496367,86284042.42554478,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
HEMIPROP,HEMIPROP.NS,Hemisphere Properties India Limited,Real Estate,Real Estate - Diversified,2026-06-20,39535396937.91797,139.8800048828125,1072593.8321226796,150034430.47459498,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
MANINDS,MANINDS.NS,Man Industries (India) Limited,Basic Materials,Steel,2026-06-20,39530043917.0,536.4000244140625,475622.86117836967,255124114.34796372,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
SOTL,SOTL.NS,Savita Oil Technologies Limited,Basic Materials,Specialty Chemicals,2026-06-20,39511366327.58087,571.3499755859375,138543.25100887814,79156683.08151893,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
GHCL,GHCL.NS,GHCL Limited,Basic Materials,Chemicals,2026-06-20,38847363972.65002,428.0,331983.413236481,142088900.86521387,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
HIRECT,HIRECT.NS,Hind Rectifiers Limited,Industrials,Electrical Equipment & Parts,2026-06-20,38840630070.0,1128.5,93891.5633575464,105956629.24899112,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
IOLCP,IOLCP.NS,IOL Chemicals and Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-20,38795530459.23508,133.24000549316406,2430423.855528652,323829687.8613546,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
VAIBHAVGBL,VAIBHAVGBL.NS,Vaibhav Global Limited,Consumer Cyclical,Luxury Goods,2026-06-20,38698630389.75559,231.3000030517578,445125.68012924073,102957571.17230916,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
VSTTILLERS,VSTTILLERS.NS,V.S.T. Tillers Tractors Limited,Industrials,Farm & Heavy Construction Machinery,2026-06-20,38552345447.0,4470.0,17142.690630048466,76627827.11631665,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
NACLIND,NACLIND.NS,NACL Industries Limited,Basic Materials,Agricultural Inputs,2026-06-20,38390139210.72922,164.5,327598.1097659403,53889889.05649718,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
EMUDHRA,EMUDHRA.NS,eMudhra Limited,Technology,Software - Application,2026-06-20,38318430152.04205,468.5,226803.9648946841,106257657.55315948,997,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
INDOSTAR,INDOSTAR.NS,IndoStar Capital Finance Limited,Financial Services,Credit Services,2026-06-20,38248101632.81081,243.6100006103516,159297.77320419694,38806530.62750206,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
LUXIND,LUXIND.NS,Lux Industries Limited,Consumer Cyclical,Apparel Manufacturing,2026-06-20,38218100117.0719,1278.0,86104.25827280065,110041242.07263924,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
RAYMOND,RAYMOND.NS,Raymond Limited,Industrials,Specialty Industrial Machinery,2026-06-20,38057434192.5592,574.2999877929688,621979.5480225988,357202846.8368548,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
POCL,POCL.NS,Pondy Oxides And Chemicals Limited,Basic Materials,Specialty Chemicals,2026-06-20,37833985960.0,1243.699951171875,159419.77239709444,198270363.14609775,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
SINDHUTRAD,SINDHUTRAD.NS,Sindhu Trade Links Limited,Industrials,Conglomerates,2026-06-20,37761835469.28051,24.559999465942383,2777193.2554347827,68207864.87029704,736,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
ROSSTECH,ROSSTECH.NS,Rossell Techsys Limited,Industrials,Aerospace & Defense,2026-06-20,37741880237.43457,994.9000244140624,127757.6229946524,127106062.23646228,374,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
IDEAFORGE,IDEAFORGE.NS,ideaForge Technology Limited,Technology,Computer Hardware,2026-06-20,37704951493.0,880.0,631846.7406896552,556025131.8068966,725,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
ROLEXRINGS,ROLEXRINGS.NS,Rolex Rings Limited,Industrials,Metal Fabrication,2026-06-20,37587418385.93262,140.0,912456.9874895746,127743978.24854045,1199,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
ORIENTELEC,ORIENTELEC.NS,Orient Electric Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2026-06-20,37494780823.55298,176.35000610351562,374782.3591606134,66092871.32546416,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
OPTIEMUS,OPTIEMUS.NS,Optiemus Infracom Limited,Technology,Electronics & Computer Distribution,2026-06-20,37382322034.5,423.1000061035156,273511.3465266559,115722652.38480888,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
FOSECOIND,FOSECOIND.NS,Foseco India Limited,Basic Materials,Chemicals,2026-06-20,37325589501.32324,4910.0,5687.395799676899,27925113.376413573,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
