Symbol,Yahoo_Symbol,PE,PB,ROE,ROCE,Debt_To_Equity,Revenue_Growth,EPS_Growth,Profit_Growth,Operating_Margin,Net_Margin,Market_Cap,Factor_Date
KIRIINDUS,KIRIINDUS.NS,0.4383394,0.37536559,1.14879,-0.0339803242645021,0.649,0.222,,20.026612549860992,-0.61553,6.62958,25734842368.0,2026-06-19
PATELENG,PATELENG.NS,11.049295,0.7341038,0.0655,0.1184548090175649,27.377,-0.118,-0.023,0.08599083323919113,0.1333,0.052750003,29969395712.0,2026-06-19
BOMDYEING,BOMDYEING.NS,103.42308,1.2136118,0.01169,-0.024252516192976813,0.139,0.103,0.827,-0.945079157826016,-0.025999999,0.01843,27768616960.0,2026-06-19
HUBTOWN,HUBTOWN.NS,18.365005,1.0525805,0.0637,0.04128770350503423,44.93,0.654,5.119,2.1905887408680704,0.485,0.23075001,27740891136.0,2026-06-19
POKARNA,POKARNA.NS,36.36206,3.419584,0.09861,0.12757818528557427,53.459,-0.439,-0.565,-0.5701922436063205,0.22407,0.14102,29300330496.0,2026-06-19
RML,RML.NS,28.779892,4.122331,0.15123,0.36725915738289483,100.193,-0.428,0.047,1.854714475431607,0.05461,0.02782,30932865024.0,2026-06-19
SPECTRUM,SPECTRUM.NS,69.29706,11.197171,0.20419,0.28172899251809863,101.796,0.679,0.959,0.31882460784212746,0.13888,0.08446,27419080704.0,2026-06-19
EVEREADY,EVEREADY.NS,15.500212,4.267175,0.31646,0.21026278818379057,32.396,0.094,12.653,1.0806647258612325,0.0584,0.117860004,26578098176.0,2026-06-19
AUTOAXLES,AUTOAXLES.NS,16.40717,2.455359,0.158,0.21262398765852872,1.28,0.187,0.173,0.056836081910823934,0.1012,0.07548,26976378880.0,2026-06-19
VINDHYATEL,VINDHYATEL.NS,12.5969,0.65267706,0.05311,0.04066948685001442,34.118,-0.18,-0.059,0.08545073238836698,0.06415,0.061279997,27731019776.0,2026-06-19
PRAKASH,PRAKASH.NS,7.881657,0.731218,0.09646,0.12633244417316225,14.363,0.089,0.028,-0.062765508510339,0.10972,0.095769994,26239072256.0,2026-06-19
VIMTALABS,VIMTALABS.NS,32.850574,5.588635,0.1855,0.29003533928589403,0.729,0.165,0.143,0.1510201657212438,0.26123,0.18921,25597896704.0,2026-06-19
DIVGIITTS,DIVGIITTS.NS,55.29987,4.084256,0.07616,0.10903277601973438,0.279,0.849,1.891,0.9238274844211217,0.13122,0.13298,25943496704.0,2026-06-19
FMGOETZE,FMGOETZE.NS,14.545454,1.7287986,0.12438,0.19459126367400767,0.068,0.02,-0.173,0.05321200002468633,0.124309994,0.087139994,24834181120.0,2026-06-19
STYLEBAAZA,STYLEBAAZA.NS,55.039875,5.714901,0.10977,0.259138617037998,221.076,0.348,,2.196352699670597,0.00091,0.02546,25750448128.0,2026-06-19
PROTEAN,PROTEAN.NS,25.070879,2.3304493,0.09689999,0.09889056293658403,8.121,0.384,0.491,0.08792991563919533,0.077810004,0.10082,25141757952.0,2026-06-19
GIPCL,GIPCL.NS,6.181958,0.6480737,,0.067174524836483,93.592,0.266,3.582,0.9032275304693046,0.24521999,0.30135,24890427392.0,2026-06-19
GLOBUSSPR,GLOBUSSPR.NS,468.8158,2.3349788,0.08753,0.18188197709591633,48.422,-0.034,3.405,2.933510467333776,0.06506,0.03387,25892292608.0,2026-06-19
SUNDROP,SUNDROP.NS,123.46369,1.7287143,0.0138,0.03715672467558596,,0.005,0.139,1.1831665150136488,0.06032,0.012990001,24993013760.0,2026-06-19
SATIN,SATIN.NS,7.7168875,0.8952443,0.1228,,383.33,1.166,6.402,0.7847431309972814,0.56876,0.21191,25632706560.0,2026-06-19
RAMCOIND,RAMCOIND.NS,13.989947,0.55962473,0.06996,0.050157774358087666,3.792,0.198,1.455,-0.4092927577875008,0.119219996,0.17087999,25379446784.0,2026-06-19
RELTD,RELTD.NS,36.538116,6.866678,0.20363002,0.2204013072928844,366.24,-0.34,,1.4201512800620637,-0.06382,0.1488,29744726016.0,2026-06-19
PARKHOTELS,PARKHOTELS.NS,39.51948,1.923697,0.049250003,0.12136359737700537,27.784,0.036,-0.549,-0.21390118435219524,0.18372,0.09291001,25971912704.0,2026-06-19
GANECOS,GANECOS.NS,64.6888,1.9608296,0.0315,0.0838614154451699,38.851,0.231,-0.075,-0.6294258032170381,0.083009996,0.02579,25033895936.0,2026-06-19
VEEDOL,VEEDOL.NS,13.278339,2.6032383,0.19657,0.20911075213533462,1.534,0.139,-0.037,0.13552592592592594,0.087299995,0.088360004,25441304576.0,2026-06-19
NIBE,NIBE.NS,530.5882,11.117547,,0.02393626943917773,33.611,1.305,1.94,-0.7893082819848031,0.16514,-0.04873,27531335680.0,2026-06-19
MUFIN,MUFIN.NS,79.57576,7.202809,0.06698,,243.19,0.056,2.0,0.44141272472268267,0.57075,0.33807,26018697216.0,2026-06-19
CONFIPET,CONFIPET.NS,24.078571,1.5851593,0.06458,0.16567334668380881,49.394,0.315,0.393,0.07723530093934826,0.04131,0.01974,22399690752.0,2026-06-19
BEPL,BEPL.NS,14.678177,2.4453495,0.17278999,0.1961688898138457,,-0.01,0.305,0.000811598131713322,0.18176001,0.14119,26446188544.0,2026-06-19
ORISSAMINE,ORISSAMINE.NS,,-48.44765,,-0.14871589737011479,,-0.001,,-15.268348054343585,0.48979,-0.37257,24839399424.0,2026-06-19
REPCOHOME,REPCOHOME.NS,5.192156,0.6107236,,,318.337,0.133,0.02,0.008848806366047745,0.66573,0.55464,24680456192.0,2026-06-19
SIRCA,SIRCA.NS,35.20601,5.173044,0.15767999,0.19208588196632234,6.802,0.328,0.23,0.3253724771539871,0.16955,0.13202,23351003136.0,2026-06-19
IMAGICAA,IMAGICAA.NS,4447.0,1.4074566,0.00051,0.07508626229642117,27.313,-0.027,-0.962,-0.9917536246344266,0.0672,0.0017,25163857920.0,2026-06-19
TEAMLEASE,TEAMLEASE.NS,447.1296,2.3289647,0.14261,0.10568678777101982,10.971,0.023,0.256,0.28438764251563076,0.01052,0.011849999,24286103552.0,2026-06-19
VENUSREM,VENUSREM.NS,22.365173,3.8706775,0.16785,0.2128508252160592,1.87,0.33,1.264,1.2683734274994483,0.21843,0.13354999,23031613440.0,2026-06-19
BFUTILITIE,BFUTILITIE.NS,16.125923,12.660724,,0.2937746342369287,,-0.971,-0.827,-0.005856326597087445,-0.38112,0.16176,25517934592.0,2026-06-19
BGRENERGY,BGRENERGY.NS,,-1.2306178,,-0.33990574574013044,,-0.615,,-0.32470176881941587,-4.72192,-2.24033,23813314560.0,2026-06-19
GREENPANEL,GREENPANEL.NS,,1.7483535,-0.02125,0.04557910154419091,27.299,0.065,-0.954,-1.4039418157814083,0.01337,-0.018919999,23275905024.0,2026-06-19
NITCO,NITCO.NS,93.95798,6.9663553,0.093760006,0.056432455999617895,86.275,0.511,,1.0389953484606744,-0.03127,0.05218,26892105728.0,2026-06-19
MSPL,MSPL.NS,79.14285,2.4383802,0.03361,0.17037434769353024,31.169,0.074,,2.1911175532890375,0.07779,0.011879999,25120428032.0,2026-06-19
VINCOFE,VINCOFE.NS,30.85887,4.219784,0.16555001,0.15181023254815154,21.719,0.572,0.161,0.7980617876783295,0.16895,0.13054,22299068416.0,2026-06-19
RAJRATAN,RAJRATAN.NS,32.791454,3.533777,0.11594,0.17422318892540584,49.797,0.25,0.018,0.1923469387755102,0.067140006,0.06062,22991646720.0,2026-06-19
MANGLMCEM,MANGLMCEM.NS,18.2484,2.4084432,0.14099,0.1512192013602177,90.914,-0.025,2.857,1.8615496936517906,0.06915,0.07333,23533561856.0,2026-06-19
AJMERA,AJMERA.NS,18.0092,1.9253734,0.11054,0.13338220438230272,46.832,1.848,1.205,0.18928146089718142,0.24538,0.13738,26970843136.0,2026-06-19
SPORTKING,SPORTKING.NS,19.431915,2.1030452,0.11286,0.196813753616369,42.272,0.013,-0.084,0.058135506336945184,0.09743,0.04797,23247243264.0,2026-06-19
PRABHA,PRABHA.NS,3140.4001,3.4512928,0.0014,-0.0011080626852620643,37.627,0.417,,1.393870208938702,-0.03276,0.093210004,23014858752.0,2026-06-19
SERVOTECH,SERVOTECH.NS,70.35172,8.05639,0.118719995,0.18535024162115732,71.469,0.486,0.35,0.025043454884817826,0.07117,0.04996,23038447616.0,2026-06-19
BHARATRAS,BHARATRAS.NS,4.053275,1.9734366,0.121190004,0.15361793868739998,0.096,0.005,0.518,0.03406187908032927,0.14064,0.11734,23621867520.0,2026-06-19
INDOCO,INDOCO.NS,,2.107037,-0.101210006,0.09203429543138641,116.912,0.219,,-0.2903444534852183,0.03621,-0.05156,21664505856.0,2026-06-19
UFBL,UFBL.NS,,7.733648,-0.17889,0.17798197507473798,275.522,0.231,,-1.128162677703797,0.016180001,-0.04417,25367066624.0,2026-06-19
KPEL,KPEL.NS,13.089826,4.524607,0.43485,0.3500478552604216,100.154,0.575,0.703,0.5729695514001674,0.19368,0.12117,23810693120.0,2026-06-19
FILATEX,FILATEX.NS,13.225181,2.521117,,0.185683160843549,9.979,-0.018,0.17,0.36889287315105335,0.07027,0.043309998,24254468096.0,2026-06-19
TCPLPACK,TCPLPACK.NS,27.835474,4.0674243,0.14355,0.26926965288941374,88.192,0.075,-0.429,-0.3161636065376606,0.107530005,0.05402,27162802176.0,2026-06-19
PANAMAPET,PANAMAPET.NS,13.54315,1.958539,0.15604,0.19032560261962608,7.548,0.183,0.605,0.1361813612789392,0.10666,0.06935,28764706816.0,2026-06-19
BAJEL,BAJEL.NS,118.15517,3.1874912,0.02868,0.12574746725969854,49.067,0.257,1.905,0.31126200407411,0.025910001,0.0072600003,23786133504.0,2026-06-19
HPL,HPL.NS,27.240648,2.481278,0.09507,0.24762079566239092,75.317,0.055,-0.169,-0.029407279354756833,0.11964,0.05025,24819988480.0,2026-06-19
RAJESHEXPO,RAJESHEXPO.NS,25.593176,0.16689345,0.00677,0.021620428057688608,5.833,0.19,,0.1858121640139138,1.0000001e-05,0.00014,28790800384.0,2026-06-19
JISLJALEQS,JISLJALEQS.NS,,0.41662642,-0.0068,0.11212248656545537,71.789,0.043,,-1.7337507453786523,0.107980005,-0.00385,25306103808.0,2026-06-19
MOLDTKPAC,MOLDTKPAC.NS,32.099865,3.3910594,0.10976,0.2141749549608569,31.851,0.174,0.268,0.20349185745215292,0.13595,0.08219,23391494144.0,2026-06-19
HIKAL,HIKAL.NS,,2.1021938,,0.1326753660243107,,0.373,0.683,-1.5374449339207048,0.13161,0.0615,25247062016.0,2026-06-19
ALEMBICLTD,ALEMBICLTD.NS,7.3462787,0.95513594,0.13269,0.03635545231310862,0.435,-0.004,-0.022,0.021565598043002447,0.28114998,1.32247,23315789824.0,2026-06-19
TALBROAUTO,TALBROAUTO.NS,21.055752,2.9507108,0.15137,0.17255655052078228,11.266,0.142,0.188,0.10247827288640482,0.13767,0.11966,21913493504.0,2026-06-19
PIXTRANS,PIXTRANS.NS,20.840027,3.1974733,0.16535999,0.2157504744454683,3.477,0.023,-0.107,-0.053058129171605704,0.14804,0.18356001,22275840000.0,2026-06-19
SAGCEM,SAGCEM.NS,,1.321958,-0.0004,0.08826569212631119,91.801,0.196,,0.9472329472329473,0.02263,-0.00418,22379747328.0,2026-06-19
HINDOILEXP,HINDOILEXP.NS,34.008457,1.5295382,0.04638,0.06445945607429834,3.594,,-0.847,-0.5737634648187561,-0.01686,0.23843999,21272655872.0,2026-06-19
KICL,KICL.NS,62.181927,0.20039344,0.00366,0.005168771570896504,,0.017,-0.248,-0.4860645197361064,0.87111,0.47107,22828367872.0,2026-06-19
EPACK,EPACK.NS,661.4286,1.9445773,0.00341,0.09589567965881131,76.95,-0.081,-0.999,-0.9409014492175386,0.01979,0.0017200001,22276892672.0,2026-06-19
VERANDA,VERANDA.NS,21.062069,2.594264,0.21205999,0.10517746940679487,39.893,0.16,0.999,1.4265948101436228,0.24293,0.21915,23533080576.0,2026-06-19
MMFL,MMFL.NS,23.352106,2.4855227,0.104949996,0.17236146101044467,126.295,0.159,0.341,-0.19447659955962543,0.12354,0.06171,23023081472.0,2026-06-19
KCP,KCP.NS,10.85677,1.3059658,0.13093,0.12292152915425741,29.379,0.077,1.26,0.3400639064518322,0.141,0.07651,21400911872.0,2026-06-19
APOLLOPIPE,APOLLOPIPE.NS,470.00003,2.6537538,0.0055299997,0.07064729762811446,13.871,0.102,-0.899,-0.7707040510656024,0.008590001,0.00678,21674203136.0,2026-06-19
RISHABH,RISHABH.NS,27.413301,2.98063,0.120670006,0.15298046482366462,10.752,0.093,2.055,2.6400285727041384,0.11491,0.105179995,22290499584.0,2026-06-19
STOVEKRAFT,STOVEKRAFT.NS,53.874016,4.486616,0.08613,0.2685057861230664,23.223,0.324,3.159,0.0905336969224776,0.04449,0.02612,22652028928.0,2026-06-19
RAMCOSYS,RAMCOSYS.NS,50.444744,5.9973726,0.12493,0.3015847373044922,12.101,0.194,3.616,2.2216771782293856,0.11878,0.05969,21101522944.0,2026-06-19
AWFIS,AWFIS.NS,30.40868,3.901981,0.14007,0.286362349725182,271.732,0.207,1.068,0.04395167231471932,0.12402,0.04744,21565564928.0,2026-06-19
ARKADE,ARKADE.NS,393.48276,2.3996382,0.006,0.19283929214821358,11.23,0.495,,-0.9657221835643882,0.17761,0.00659,21186074624.0,2026-06-19
STALLION,STALLION.NS,35.6243,2.3022008,0.08934,0.08498369525493611,5.066,-0.274,-0.244,0.3561088324270151,0.14319,0.1018,22124779520.0,2026-06-19
TASTYBITE,TASTYBITE.NS,60.43964,6.7064443,0.10807,0.22268441923369836,12.254,-0.103,-0.03,0.3785535770071853,0.07683,0.06176,21377345536.0,2026-06-19
SOMANYCERA,SOMANYCERA.NS,26.20375,2.5171134,0.08397,0.20890235316048403,40.692,0.064,0.768,0.35158981188613286,0.07953,0.0291,21203621888.0,2026-06-19
GEOJITFSL,GEOJITFSL.NS,23.331345,1.82102,0.06585,,9.473,0.081,-0.435,0.15655222261879037,0.1257,0.12202,21816184832.0,2026-06-19
PENIND,PENIND.NS,15.566568,1.859121,0.12838,0.22657605717202656,99.887,0.021,0.152,0.16382996562421398,0.0872,0.038340002,21615685632.0,2026-06-19
INSECTICID,INSECTICID.NS,14.557596,1.6650475,0.12096,0.18022808402494048,12.869,0.186,-0.157,-0.018360975252537343,0.0379,0.06515,20298649600.0,2026-06-19
BLSE,BLSE.NS,35.821766,3.9549665,0.12732,0.13023927623234147,1.076,0.352,0.117,0.09386730083234245,0.0577,0.05144,20588447744.0,2026-06-19
SANSTAR,SANSTAR.NS,61.021164,3.028147,0.05092,0.05100216684723727,2.868,-0.145,2.446,-0.2134703196347032,0.07782,0.043909997,21018230784.0,2026-06-19
RANEHOLDIN,RANEHOLDIN.NS,25.593294,2.1730008,0.09861,0.2617975960737549,71.619,0.171,4.625,-0.5277000289547341,0.044109996,0.01664,25067548672.0,2026-06-19
ALPEXSOLAR,ALPEXSOLAR.NS,10.419151,4.355467,,,,,,1.4134854853799628,,,20531959808.0,2026-06-19
SCILAL,SCILAL.NS,73.32258,0.6354398,0.0095999995,-0.012853256599925443,0.003,0.191,,1.1521808005069174,-3.66781,1.23691,21175222272.0,2026-06-19
TAJGVK,TAJGVK.NS,5.200582,3.085231,0.39556998,0.09727008518037274,9.027,0.222,8.317,2.500895980885741,0.26527,0.8069,21296562176.0,2026-06-19
GMBREW,GMBREW.NS,13.4438305,1.95497,0.15552,0.1674174716949633,3.201,,-0.106,0.215390254714086,-0.11848,0.09037,21079715840.0,2026-06-19
DCXINDIA,DCXINDIA.NS,,1.3506986,-0.0053399997,-0.011273879893771953,0.193,-0.623,,-1.1983485955345201,0.0036700002,-0.010369999,22612557824.0,2026-06-19
TIRUMALCHM,TIRUMALCHM.NS,,1.204226,-0.123500004,-0.01022312939411385,139.084,-0.189,,-2.6422993492407807,-0.03562,-0.09675,20460216320.0,2026-06-19
DPABHUSHAN,DPABHUSHAN.NS,9.863146,3.2963946,0.40866002,0.4671106071612395,48.027,0.861,1.031,0.8797591740575267,0.05266,0.05211,20894394368.0,2026-06-19
SPANDANA,SPANDANA.NS,,0.95451844,-0.29358,,185.142,2.56,,0.324615979132451,0.047399998,0.0,22563186688.0,2026-06-19
SIMPLEXINF,SIMPLEXINF.NS,54.038464,2.2396863,0.053790003,0.021138510048828274,167.843,0.003,-0.679,2.4550949913644216,0.049099997,0.03918,22225790976.0,2026-06-19
SPAL,SPAL.NS,26.247509,2.7953124,0.11281,0.20948869997432054,44.596,-0.086,-0.391,0.06143929675506298,0.08851,0.06394,26472503296.0,2026-06-19
HINDWAREAP,HINDWAREAP.NS,,2.8128555,-0.0513,0.19450415090551676,114.725,-0.035,,0.4189486015522038,0.04923,-0.01559,20681562112.0,2026-06-19
INDNIPPON,INDNIPPON.NS,18.78538,2.6582701,0.14508,0.13572442856488479,,,,0.3511181332036947,0.14819999,0.104040004,20869394432.0,2026-06-19
ADOR,ADOR.NS,25.880602,3.824011,,0.17749464629002143,0.4,0.052,0.73,0.365195670274771,0.105299994,0.05824,21200109568.0,2026-06-19
HGS,HGS.NS,,0.24695222,-0.01757,0.010792493260146875,23.327,-0.066,,-0.7348871685060122,-0.09932999,0.0074699996,19678081024.0,2026-06-19
EXICOM,EXICOM.NS,,3.5395026,-0.43337002,-0.09513183691485176,109.474,0.461,,-1.4913420405210498,-0.08951,-0.23801,23789596672.0,2026-06-19
TCIEXP,TCIEXP.NS,25.132261,2.183683,0.102869995,0.1407619653854799,7.737,0.068,-0.055,-0.051043001981121085,0.06776,0.065809995,20440823808.0,2026-06-19
MTNL,MTNL.NS,,-0.06727887,,,,0.879,,0.06624715643584589,1.16529,0.0,20147400704.0,2026-06-19
JAICORPLTD,JAICORPLTD.NS,12.620726,1.4231627,0.11554,0.13541305265917358,0.033,0.026,-0.091,1.5435011269722014,0.20111,0.25399,21374752768.0,2026-06-19
NUCLEUS,NUCLEUS.NS,17.659597,2.2717972,0.13561,0.12762605250586956,0.942,-0.018,-0.467,-0.2838036809815951,0.1336,0.13326,20608765952.0,2026-06-19
PFS,PFS.NS,6.2796783,0.6494371,,,,-0.555,-0.624,0.4713660446901636,0.84139997,0.54587,20045662208.0,2026-06-19
PARACABLES,PARACABLES.NS,37.505104,2.8834238,,0.03152246191100797,15.807,0.131,0.081,-0.31298148786938024,0.04542,0.03665,22435975168.0,2026-06-19
GOCLCORP,GOCLCORP.NS,7.683986,0.7679696,,-0.0029272926272526155,0.02,-0.983,2.46,8.692596432592714,-3.78383,2.67166,21479757824.0,2026-06-19
VENKEYS,VENKEYS.NS,14.373862,1.2541658,0.090670004,0.11501383183837706,10.432,0.305,6.626,0.19404904819070484,0.1094,0.03736,20018104320.0,2026-06-19
GRMOVER,GRMOVER.NS,11.9312105,1.4315847,0.14711,0.14798452698329767,60.709,1.05,1.378,0.21401848250139216,0.04861,0.04298,19436685312.0,2026-06-19
LAOPALA,LAOPALA.NS,21.715145,2.5037415,0.11224,0.13428880115907937,1.077,-0.113,-0.368,-0.04434116199997515,0.28516,0.29865,20054370304.0,2026-06-19
ORIENTHOT,ORIENTHOT.NS,32.211082,3.1527297,0.094119996,0.15728747926519165,17.135,0.046,0.661,0.7329762815608263,0.21787001,0.1376,21803388928.0,2026-06-19
MUKANDLTD,MUKANDLTD.NS,3.2408514,1.2860668,0.48880002,0.09188887329619023,111.455,0.147,51.046,6.960864409013046,-0.027980002,0.12355,19579150336.0,2026-06-19
NILKAMAL,NILKAMAL.NS,16.6215,1.2185695,0.075679995,0.16948913271846056,26.488,0.08,0.22,0.08602454649495521,0.06068,0.03059,19284318208.0,2026-06-19
COSMOFIRST,COSMOFIRST.NS,13.000837,1.2444344,0.10119,0.12169005070022146,103.944,0.368,0.365,0.1695283796955837,0.08182,0.04287,20147423232.0,2026-06-19
NDRAUTO,NDRAUTO.NS,32.761795,5.6790447,0.1877,0.2185413534414595,17.248,0.193,0.126,0.16310444084351805,0.090500005,0.07531,20374759424.0,2026-06-19
GOCOLORS,GOCOLORS.NS,27.268238,2.7913473,0.08529,0.2116749114992659,77.141,-0.042,-0.598,0.12953739062362205,0.07556,0.07062,18874068992.0,2026-06-19
NGLFINE,NGLFINE.NS,39.69355,5.8086667,0.15736,0.18380132997237042,32.957,0.572,15.398,1.2782624749695848,0.10963,0.09607001,19125309440.0,2026-06-19
CAPACITE,CAPACITE.NS,10.076414,1.0596799,0.10633001,0.19780311030123307,25.274,0.06,-0.161,-0.0544453007018623,0.115430005,0.07245,19300720640.0,2026-06-19
IPL,IPL.NS,15.494718,1.8396862,0.12550999,0.16214069749187007,10.912,0.286,0.519,0.4587289992695398,0.13745,0.11331,18575874048.0,2026-06-19
SAKAR,SAKAR.NS,58.711567,5.494054,0.09996,0.1854463437929709,21.739,0.401,0.872,0.7417780825048566,0.28553,0.12109999,17603827712.0,2026-06-19
EIHAHOTELS,EIHAHOTELS.NS,22.969952,3.3228538,0.15308,0.18291557051999194,0.712,-0.091,-0.185,-0.050881135448581014,0.35584,0.22718,20029761536.0,2026-06-19
WALCHANNAG,WALCHANNAG.NS,,5.961773,-0.04013,0.03274816614811619,61.011,0.753,,0.8293618505172614,0.014839999,-0.053340003,21245724672.0,2026-06-19
CANTABIL,CANTABIL.NS,19.876091,3.98015,0.21983999,0.2663544980539979,113.826,0.157,0.302,0.2790413434656059,0.19469,0.11231,19051073536.0,2026-06-19
RICOAUTO,RICOAUTO.NS,38.815014,2.5440168,0.06911,0.1738402498228345,92.781,0.243,-0.185,1.6724867724867725,0.03306,0.02039,19586560000.0,2026-06-19
SURYODAY,SURYODAY.NS,12.063025,0.8805577,0.07588,,,0.73,,0.3218230842828564,0.17959999,0.1193,18309484544.0,2026-06-19
SHALBY,SHALBY.NS,52.790123,1.8120947,0.03467,0.11298676628886216,59.122,0.085,,5.009000321440052,0.03779,0.03276,18352377856.0,2026-06-19
SAKSOFT,SAKSOFT.NS,13.718351,2.2946863,0.19065,0.22280670883997056,5.607,0.037,0.216,0.22490287251046182,0.16792999,0.13232,17870639104.0,2026-06-19
SBC,SBC.NS,81.84906,29.114094,0.37219003,0.2761894781889577,283.225,0.47,,0.8907143070892061,0.03808,0.06268,20657123328.0,2026-06-19
HITECH,HITECH.NS,24.602121,1.3753579,0.058790002,0.11847890417303057,20.061,1.017,-0.061,0.04402247594555656,0.02614,0.018129999,18801375232.0,2026-06-19
DLINKINDIA,DLINKINDIA.NS,17.911976,3.6893628,0.21211,0.24412316569689396,2.928,0.2,0.005,-0.0019441649634042357,0.07485,0.06646,18640046080.0,2026-06-19
ASIANENE,ASIANENE.NS,32.142857,3.3015707,0.116000004,0.16452049911119476,32.051,0.57,0.414,0.2144666465668481,0.126,0.06467,17708730368.0,2026-06-19
ASIANTILES,ASIANTILES.NS,84.88571,1.1570215,0.01283,0.059817601930788396,28.468,0.141,,0.9917920917758668,-0.06913,0.01123,17616562176.0,2026-06-19
ASTEC,ASTEC.NS,,4.5503054,-0.25842,-0.010233988872402554,114.84,0.327,,0.3995097675440289,-0.01646,-0.18056,17766742016.0,2026-06-19
JINDRILL,JINDRILL.NS,7.953764,0.9201829,0.12358,0.17325653474104996,5.119,0.073,-0.366,-0.024548402037980546,0.20355,0.21132,16751078400.0,2026-06-19
KRSNAA,KRSNAA.NS,17.311428,1.7694356,0.10888,0.1535813354084397,54.501,0.035,1.021,0.30696577672404907,0.16765,0.12699,17346580480.0,2026-06-19
LANDMARK,LANDMARK.NS,48.85,3.1150362,0.06664,0.26768867916135947,173.699,0.172,9.676,1.3418905347727843,0.030250002,0.0076200003,18230048768.0,2026-06-19
KRISHNADEF,KRISHNADEF.NS,65.560974,10.329562,0.25425,0.532984007590081,1.121,0.422,0.627,1.2597717793663257,0.26095,0.16878,18895331328.0,2026-06-19
SHK,SHK.NS,28.16966,1.4747127,0.05249,0.13781624909518897,75.521,0.138,-0.982,-0.05434188967777171,0.03293,0.02925,19535327232.0,2026-06-19
DELTACORP,DELTACORP.NS,20.689655,0.79044753,0.0347,0.05579863235884771,2.175,-0.117,-0.901,-0.6574561227358529,0.09247,0.12389,17672892416.0,2026-06-19
ARMANFIN,ARMANFIN.NS,31.568151,1.904642,0.06263,,190.256,0.368,2.216,0.08703325318974059,0.39872003,0.19372,17801490432.0,2026-06-19
JGCHEM,JGCHEM.NS,26.133928,3.2824204,0.13518,0.15088702422368133,1.192,0.276,0.176,0.02910255408888542,0.070489995,0.06771,17204641792.0,2026-06-19
WINDLAS,WINDLAS.NS,26.318151,3.2251217,0.122320004,0.17861321310055284,6.067,0.177,-0.026,0.0895497917827983,0.07248,0.07351,16934088704.0,2026-06-19
GOODYEAR,GOODYEAR.NS,28.155722,2.8558106,0.101730004,0.20686359088970901,4.446,0.021,0.991,0.11574746008708273,0.04814,0.02484,17307953152.0,2026-06-19
HESTERBIO,HESTERBIO.NS,30.210093,4.8218975,0.16555001,0.16491740959877288,52.964,0.382,9.687,1.024119615832363,0.28386998,0.16729,17370167296.0,2026-06-19
EMSLIMITED,EMSLIMITED.NS,21.11418,1.8097107,0.08956,0.11974682872888978,14.575,-0.571,-0.879,-0.5067559836766717,0.13078,0.12355,19099822080.0,2026-06-19
ACCELYA,ACCELYA.NS,15.554017,6.3770947,,0.400431546653913,33.047,-0.005,-0.293,0.3747325462449919,0.14573,0.18417,16762190848.0,2026-06-19
THEJO,THEJO.NS,39.380375,6.002117,0.13971,0.19261390012463137,10.776,0.183,0.04,-0.012711023636250669,0.10882,0.07793,19369719808.0,2026-06-19
BFINVEST,BFINVEST.NS,6.088699,0.20105371,0.036530003,0.006988373948968291,0.001,0.415,,0.268652352097026,0.80987,3.69471,17168904192.0,2026-06-19
NELCO,NELCO.NS,626.41376,16.142963,0.02586,0.20413122721749696,56.54,0.173,,-0.6516264428121721,0.0077,0.010829999,20725952512.0,2026-06-19
ASALCBR,ASALCBR.NS,18.310104,2.3074493,0.14562,0.19587925195660105,9.922,-0.016,0.049,0.08644818488658304,0.14140001,0.08677,16882590720.0,2026-06-19
INFOBEAN,INFOBEAN.NS,18.501122,3.8713992,0.2324,0.247419276960246,3.547,0.374,1.055,1.282328153805636,0.15865,0.16874,16001216512.0,2026-06-19
